games_id,na_sales_in_millions,pal_sales_in_millions,jp_sales_in_millions,other_sales_in_millions,global_sales_in_millions,total_shipped_in_millions
4172,,,,,,
4173,,,,,,
4174,2.15,0.18,,0.07,2.39,
4175,0.14,0.05,,0.0,0.19,
4176,0.13,0.05,,0.0,0.18,
4177,,,,,,
4178,,,,,,
4179,,,,,,
4180,,,,,,
4181,,,,,,
4182,,,,,,
4183,,,,,,
4184,0.42,0.16,0.15,0.01,0.74,
4185,0.3,0.11,,0.01,0.42,
4186,0.14,0.05,0.07,0.01,0.26,
4187,0.17,0.06,,0.0,0.23,
4188,0.0,0.0,,0.0,0.0,
4189,,,,,,
4190,,,,,,
4191,,,,,,
4192,,,,,,
4193,,,,,,
4194,,,,,,
4195,,,,,,
4196,,,,,,
4197,,,,,,
4198,,,,,,
4199,,,,,,
4200,,,0.2,0.01,0.21,
4201,,,,,,
4202,,,,,,
4203,0.0,,,,0.0,
4204,0.94,0.35,,0.02,1.3,
4205,0.84,0.27,,0.05,1.16,
4206,0.2,0.08,,0.01,0.28,
4207,,,0.26,0.01,0.27,
4208,0.1,0.04,,0.0,0.14,
4209,,,0.03,0.0,0.03,
4210,0.01,0.01,,0.0,0.02,
4211,,,,,,
4212,,,,,,
4213,,,,,,
4214,,,,,,
4215,,,,,,
4216,,,,,,
4217,,,,,,
4218,,,,,,
4219,,,0.12,0.0,0.12,
4220,0.08,0.03,,0.0,0.11,
4221,0.02,0.01,,0.0,0.03,
4222,0.02,0.01,,0.0,0.02,
4223,0.04,0.02,,0.0,0.06,
4224,,,0.24,0.01,0.25,
4225,,,0.14,0.0,0.14,
4226,0.05,0.02,,0.0,0.07,
4227,0.03,0.01,,0.0,0.05,
4228,,,0.03,0.0,0.03,
4229,0.02,0.01,,0.0,0.03,
4230,0.01,0.01,,0.0,0.02,
4231,0.01,0.0,,0.0,0.02,
4232,0.01,0.0,,0.0,0.02,
4233,0.0,0.0,,,0.0,
4234,,,,,,
4235,,,,,,
4236,,,,,,
4237,,,,,,
4238,,,,,,
4239,,,,,,
4240,,,,,,
4241,,,,,,
4242,,,,,,
4243,,,,,,
4244,,,,,,
4245,,,,,,
4246,,,,,,
4247,,,,,,
4248,,,,,,
4249,,,,,,
4250,,,,,,
4251,0.4,0.15,,0.01,0.56,
4252,,,,,,
4253,0.01,0.0,,0.0,0.01,
4254,,,0.4,0.01,0.41,
4255,1.64,0.36,,0.07,2.07,
4256,0.1,0.04,,0.0,0.15,
4257,0.03,0.01,,0.0,0.04,
4258,,,,,,
4259,0.2,0.07,,0.0,0.28,
4260,0.07,0.03,,0.0,0.1,
4261,,,,,,
4262,,,,,,
4263,0.0,0.0,,0.0,0.0,
4264,0.16,0.06,0.04,0.0,0.26,
4265,,,,,,
4266,0.05,0.02,,0.0,0.07,
4267,,,,,,
4268,0.05,0.02,,0.0,0.07,
4269,0.46,0.17,,0.01,0.64,
4270,,,,,,
4271,0.12,0.05,,0.0,0.17,
4272,,,,,,
4273,,,,,,
4274,0.68,0.25,,0.02,0.95,
4275,0.4,0.15,,0.01,0.56,
4276,0.32,0.12,,0.01,0.45,
4277,,,,,,
4278,0.04,0.02,,0.0,0.06,
4279,0.13,0.05,,0.0,0.18,
4280,,,,,,
4281,,,,,,
4282,0.06,0.02,,0.0,0.08,
4283,0.05,0.02,,0.0,0.06,
4284,,,,,,
4285,,,,,,
4286,,,,,,
4287,,,,,,
4288,,,,,,
4289,,,,,,
4290,,,,,,
4291,,,,,,
4292,,,,,,0.5
4293,0.09,0.03,0.04,0.0,0.16,
4294,,,,,,
4295,0.2,0.07,,0.0,0.27,
4296,,,0.29,0.01,0.3,
4297,,,0.29,0.01,0.29,
4298,,,0.27,0.01,0.28,
4299,,,0.25,0.01,0.26,
4300,,,0.14,0.0,0.15,
4301,,,,,,
4302,,,,,,
4303,,,,,,
4304,,,,,,
4305,,,,,,
4306,,,,,,
4307,,,,,,
4308,,,,,,
4309,,,,,,
4310,,,,,,
4311,,,,,,
4312,,,,,,
4313,,,,,,
4314,,,,,,
4315,,,,,,
4316,,,,,,
4317,,,,,,
4318,,,,,,
4319,,,,,,
4320,,,,,,
4321,,,,,,
4322,,,,,,
4323,,,,,,
4324,,,,,,
4325,,,,,,
4326,,,,,,
4327,,,,,,
4328,,,,,,
4329,,,,,,
4330,,,,,,
4331,,,,,,
4332,,,,,,
4333,,,,,,
4334,,,,,,
4335,,,,,,
4336,,,,,,
4337,,,,,,
4338,,,,,,
4339,,,,,,
4340,,,,,,
4341,,,0.06,,0.06,
4342,,,,,,
4343,,,,,,
4344,,,,,,
4345,,,,,,
4346,,,,,,
4347,,,,,,
4348,,,,,,
4349,,,,,,
4350,,,,,,
4351,,,,,,
4352,,,,,,
4353,,,,,,
4354,,,,,,
4355,,,,,,
4356,,,,,,
4357,,,,,,
4358,,,,,,
4359,,,,,,
4360,,,,,,
4361,,,,,,
4362,,,,,,
4363,,,2.17,0.01,2.18,
4364,,,0.14,,0.14,
4365,,,,,,
4366,,,,,,
4367,,,,,,
4368,,,,,,
4369,,,,,,
4370,,,,,,
4371,,,,,,
4372,,,,,,
4373,,,,,,
4374,,,0.07,,0.07,
4375,,,,,,
4376,,,,,,
4377,,,,,,
4378,,,,,,
4379,,,,,,
4380,,,,,,
4381,,,,,,
4382,,,,,,
4383,,,,,,
4384,,,,,,
4385,,,,,,
4386,,,,,,
4387,,,,,,
4388,,,1.1,0.0,1.1,
4389,,,,,,
4390,,,,,,
4391,,,,,,
4392,,,,,,
4393,,,,,,
4394,,,,,,
4395,,,,,,
4396,,,,,,
4397,,,,,,
4398,,,0.07,,0.07,
4399,,,,,,
4400,,,,,,
4401,,,,,,
4402,,,,,,
4403,,,,,,
4404,,,,,,
4405,,,,,,
4406,,,0.83,,0.83,
4407,,,,,,
4408,,,,,,
4409,,,,,,
4410,,,,,,
4411,,,,,,
4412,,,,,,
4413,,,,,,
4414,,,,,,
4415,,,,,,
4416,,,,,,
4417,,,,,,
4418,,,1.61,0.01,1.61,
4419,,,,,,
4420,,,0.25,,0.25,
4421,,,0.17,0.0,0.17,
4422,,,,,,
4423,,,,,,
4424,,,,,,
4425,,,,,,
4426,,,,,,
4427,,,0.08,0.0,0.08,
4428,,,,,,
4429,,,,,,
4430,,,0.16,0.0,0.17,
4431,,,0.13,,0.13,
4432,,,,,,
4433,,,,,,
4434,,,,,,
4435,,,,,,
4436,,,0.38,,0.38,
4437,,,,,,
4438,,,,,,
4439,,,,,,
4440,,,,,,
4441,,,,,,
4442,,,,,,
4443,,,,,,
4444,,,,,,
4445,,,,,,
4446,,,,,,
4447,,,,,,
4448,,,,,,
4449,,,,,,
4450,,,,,,
4451,,,,,,
4452,,,,,,
4453,,,,,,
4454,,,,,,
4455,,,,,,
4456,,,,,,
4457,,,,,,
4458,,,,,,
4459,,,,,,
4460,,,0.04,,0.04,
4461,,,,,,
4462,,,,,,
4463,,,,,,
4464,,,,,,
4465,,,,,,
4466,,,,,,
4467,,,,,,
4468,,,,,,
4469,,,,,,
4470,,,,,,
4471,,,,,,
4472,,,0.06,,0.06,
4473,,,,,,
4474,,,,,,
4475,,,,,,
4476,,,,,,
4477,,,,,,
4478,,,,,,
4479,,,,,,
4480,,,,,,
4481,,,,,,
4482,,,,,,
4483,,,,,,
4484,,,,,,
4485,,,,,,
4486,,,,,,
4487,,,,,,
4488,,,,,,
4489,,,,,,
4490,,,,,,
4491,,,,,,20.0
4492,,,,,,
4493,,,,,,
4494,,,,,,
4495,,,,,,
4496,,,,,,
4497,,,,,,
4498,,,,,,
4499,,,,,,
4500,,,,,,
4501,,,,,,
4502,,,,,,
4503,,,,,,
4504,,,,,,
4505,,,,,,
4506,,,,,,
4507,,,,,,
4508,,,,,,
4509,,,,,,
4510,,,,,,
4511,,,,,,
4512,,,,,,
4513,,,,,,
4514,,,,,,
4515,,,,,,
4516,,,,,,
4517,,,,,,
4518,,,,,,
4519,,,,,,
4520,,0.0,,0.0,0.0,
4521,,,,,,
4522,,,,,,
4523,,,,,,
4524,,,,,,
4525,0.5,0.34,,0.06,0.9,
4526,0.08,0.05,,0.01,0.14,
4527,0.37,0.25,,0.04,0.67,
4528,0.12,0.08,,0.01,0.21,
4529,0.05,0.04,,0.01,0.09,
4530,0.04,0.03,,0.0,0.07,
4531,0.02,0.02,,0.0,0.04,
4532,,,,,,
4533,0.0,0.0,,0.0,0.01,
4534,0.01,0.01,,0.0,0.03,
4535,0.26,0.18,,0.03,0.47,
4536,0.02,0.02,,0.0,0.04,
4537,0.24,0.16,,0.03,0.42,
4538,0.13,0.09,,0.02,0.23,
4539,0.04,0.02,,0.0,0.06,
4540,,,0.07,0.0,0.07,
4541,0.03,0.02,,0.0,0.06,
4542,0.02,0.01,,0.0,0.03,
4543,0.07,0.05,,0.01,0.12,
4544,0.03,0.02,,0.0,0.05,
4545,0.01,0.01,,0.0,0.02,
4546,0.04,0.03,,0.0,0.07,
4547,0.02,0.01,,0.0,0.04,
4548,0.01,0.01,,0.0,0.02,
4549,,,,,,
4550,,,,,,
4551,,,,,,
4552,,,,,,
4553,,,,,,
4554,,,,,,
4555,,,,,,
4556,,,,,,
4557,,,,,,
4558,,,,,,
4559,,,,,,
4560,,,,,,
4561,,,,,,
4562,,,,,,
4563,,,,,,
4564,,,,,,
4565,,,,,,
4566,,,,,,
4567,,,,,,
4568,,,,,,
4569,,,,,,
4570,,,,,,24.81
4571,,,,,,13.0
4572,0.59,1.0,0.01,0.3,1.91,
4573,0.48,0.5,,0.2,1.18,
4574,0.41,0.56,0.02,0.19,1.18,
4575,0.33,0.6,0.0,0.18,1.11,
4576,0.31,0.53,0.01,0.16,1.01,
4577,0.37,0.42,,0.16,0.94,
4578,0.07,0.68,,0.13,0.88,
4579,0.16,0.32,,0.09,0.57,
4580,0.18,0.27,,0.09,0.53,
4581,0.14,0.39,,0.1,0.62,
4582,0.22,0.17,,0.08,0.46,
4583,0.21,0.72,0.04,0.17,1.14,
4584,0.15,0.39,0.01,0.1,0.64,
4585,0.32,,,0.07,0.39,
4586,0.38,0.59,0.05,0.19,1.2,
4587,0.06,0.18,0.01,0.04,0.29,
4588,,,,,,
4589,1.03,1.6,0.05,0.51,3.19,
4590,0.82,0.84,0.06,0.33,2.04,
4591,0.19,0.22,0.02,0.08,0.51,
4592,0.3,0.78,0.02,0.2,1.31,
4593,0.26,0.32,0.01,0.11,0.71,
4594,,,,,,
4595,0.17,0.46,0.01,0.12,0.75,
4596,,,,,,
4597,0.03,,,0.01,0.04,
4598,0.09,0.09,,0.04,0.22,
4599,0.11,0.04,,0.03,0.17,
4600,0.06,0.04,,0.02,0.12,
4601,0.06,,,0.01,0.07,
4602,,,,,,
4603,,,,,,10.8
4604,1.94,0.94,,0.61,3.49,
4605,0.88,0.54,,0.29,1.72,
4606,0.46,0.35,,0.17,0.98,
4607,,,,,,
4608,0.77,0.85,0.01,0.32,1.96,
4609,0.36,0.49,,0.17,1.02,
4610,0.34,0.36,,0.14,0.84,
4611,0.26,0.41,,0.13,0.81,
4612,0.13,0.23,,0.07,0.43,
4613,0.5,0.54,,0.19,1.23,
4614,0.12,0.28,,0.07,0.47,
4615,,,,,,
4616,,,,,,
4617,0.01,,,0.0,0.01,
4618,0.22,0.26,0.01,0.09,0.58,
4619,0.33,0.47,0.03,0.16,0.98,
4620,0.07,0.22,,0.05,0.35,
4621,,,,,,
4622,0.37,0.52,,0.16,1.06,
4623,0.27,0.21,0.11,0.08,0.67,
4624,,,,,,
4625,1.08,0.88,0.04,0.4,2.4,
4626,0.06,0.01,,0.02,0.1,
4627,,,,,,
4628,1.98,0.54,,0.38,2.9,
4629,0.5,0.56,0.01,0.21,1.28,
4630,0.31,0.36,0.03,0.06,0.76,
4631,0.37,0.22,,0.06,0.65,
4632,0.29,0.2,0.03,0.05,0.57,
4633,0.21,0.21,,0.04,0.45,
4634,0.15,0.14,0.01,0.03,0.32,
4635,0.09,0.11,,0.02,0.23,
4636,0.04,0.07,,0.01,0.12,
4637,0.16,0.18,,0.03,0.37,
4638,0.02,0.0,,0.0,0.02,
4639,0.33,0.24,0.03,0.05,0.66,
4640,0.12,0.13,0.02,0.02,0.29,
4641,,,,,,
4642,0.19,0.1,0.0,0.03,0.32,
4643,,0.0,,0.0,0.0,
4644,,,,,,
4645,0.25,0.1,,0.04,0.38,
4646,0.09,,,0.01,0.1,
4647,0.09,0.09,0.0,0.02,0.2,
4648,0.09,0.03,,0.01,0.13,
4649,0.31,0.29,0.01,0.06,0.67,
4650,0.35,0.21,0.01,0.06,0.63,
4651,0.21,0.15,,0.03,0.4,
4652,0.15,0.16,,0.03,0.33,
4653,0.28,0.12,,0.04,0.44,
4654,0.21,0.33,0.0,0.04,0.58,
4655,0.13,0.14,0.02,0.02,0.32,
4656,,,,,,
4657,,,,,,
4658,0.23,0.33,0.03,0.05,0.65,
4659,,,,,,
4660,0.38,0.24,0.01,0.06,0.69,
4661,0.05,,,0.01,0.05,
4662,,,,,,
4663,0.42,0.5,0.04,0.08,1.05,
4664,0.35,0.39,0.04,0.07,0.85,
4665,0.21,0.26,,0.04,0.51,
4666,0.08,0.17,0.03,0.02,0.3,
4667,0.42,0.37,,0.07,0.86,
4668,0.28,0.33,0.05,0.05,0.72,
4669,0.21,0.17,,0.03,0.41,
4670,0.2,0.11,,0.03,0.34,
4671,0.05,0.19,0.05,0.02,0.31,
4672,0.05,0.19,0.02,0.02,0.28,
4673,0.1,0.13,,0.02,0.25,
4674,,,,,,
4675,,,,,,
4676,,,,,,
4677,0.03,,,0.0,0.03,
4678,0.16,0.09,,0.02,0.27,
4679,,0.01,,0.0,0.01,
4680,,0.06,,0.0,0.06,
4681,0.57,0.01,,0.07,0.64,
4682,0.09,,,0.01,0.1,
4683,0.9,0.4,,0.12,1.42,
4684,0.48,0.37,,0.08,0.93,
4685,,0.03,,0.0,0.03,
4686,0.07,0.09,,0.04,0.2,
4687,0.11,0.33,,0.13,0.57,
4688,0.05,0.19,,0.07,0.31,
4689,0.05,0.16,,0.06,0.27,
4690,0.03,0.12,,0.04,0.19,
4691,0.01,0.11,,0.03,0.15,
4692,0.16,0.13,,0.08,0.37,
4693,0.04,0.2,,0.07,0.31,
4694,0.02,0.1,0.02,0.03,0.18,
4695,0.01,0.11,,0.04,0.16,
4696,0.02,0.1,,0.03,0.16,
4697,0.09,0.16,,0.07,0.32,
4698,0.16,0.21,,0.11,0.48,
4699,,0.0,,0.0,0.0,
4700,0.42,0.15,,0.15,0.71,
4701,0.09,0.0,,0.03,0.13,
4702,,,,,,0.99
4703,,,,,,0.34
4704,,,,,,0.33
4705,,,,,,0.21
4706,,,,,,
4707,,,,,,
4708,,,,,,
4709,,,,,,0.4
4710,,0.01,,0.0,0.01,
4711,,,,,,0.75
4712,,,,,,1.4
4713,,,,,,
4714,,,,,,
4715,,,,,,
4716,,,,,,3.47
4717,,,,,,1.78
4718,,,,,,
4719,0.14,0.2,,0.03,0.37,
4720,0.03,0.04,,0.01,0.07,
4721,,,,,,
4722,,,,,,0.34
4723,,,,,,0.25
4724,,,,,,
4725,,,,,,
4726,,,,,,0.58
4727,,,,,,
4728,,,,,,
4729,,,,,,
4730,,,,,,
4731,,,,,,
4732,,,,,,
4733,,,,,,1.85
4734,,,,,,
4735,,,,,,2.58
4736,,,,,,0.16
4737,,,,,,12.4
4738,,,,,,1.3
4739,,,,,,0.23
4740,,,,,,1.19
4741,,,,,,0.12
4742,0.01,0.04,,0.0,0.05,
4743,,,,,,
4744,,,,,,
4745,1.26,0.87,,0.21,2.34,
4746,0.51,0.41,,0.09,1.01,
4747,0.48,0.37,,0.08,0.94,
4748,0.49,0.31,,0.08,0.87,
4749,0.19,0.17,,0.03,0.39,
4750,0.9,0.64,,0.15,1.69,
4751,0.2,0.22,,0.04,0.46,
4752,,,,,,
4753,,,,,,
4754,0.02,,,0.0,0.02,
4755,0.69,0.51,,0.11,1.32,
4756,0.08,0.14,,0.02,0.24,
4757,,,,,,
4758,0.64,0.5,,0.1,1.24,
4759,0.28,0.16,,0.04,0.49,
4760,0.31,0.12,0.02,0.04,0.48,
4761,,,,,,
4762,1.15,0.58,0.0,0.17,1.9,
4763,,0.01,,0.0,0.01,
4764,,,,,,
4765,,0.0,,0.0,0.0,
4766,1.64,0.31,,0.17,2.12,
4767,0.97,0.31,,0.14,1.42,
4768,0.61,0.44,,0.1,1.15,
4769,0.44,0.27,,0.07,0.78,
4770,0.47,0.18,,0.07,0.72,
4771,0.32,0.2,,0.05,0.57,
4772,0.26,0.18,,0.04,0.48,
4773,0.24,0.17,,0.04,0.44,
4774,0.21,0.09,,0.03,0.33,
4775,0.19,0.1,,0.03,0.32,
4776,0.14,0.06,,0.02,0.22,
4777,0.2,0.07,,0.03,0.3,
4778,0.13,0.13,,0.02,0.27,
4779,0.28,0.35,,0.05,0.69,
4780,0.97,0.46,,0.14,1.58,
4781,0.12,0.06,,0.02,0.2,
4782,1.01,0.31,0.01,0.14,1.47,
4783,0.29,0.16,,0.05,0.5,
4784,0.04,,,0.01,0.05,
4785,,,,,,
4786,0.77,0.52,0.01,0.12,1.42,
4787,0.75,0.29,,0.11,1.15,
4788,0.14,0.06,,0.02,0.22,
4789,0.42,0.17,,0.06,0.65,
4790,0.24,0.22,,0.04,0.5,
4791,,,,,,
4792,0.15,0.12,,0.03,0.3,
4793,,,,,,
4794,0.04,,,0.0,0.04,
4795,0.1,0.02,,0.01,0.13,
4796,0.1,0.01,,0.01,0.12,
4797,0.05,,,0.01,0.05,
4798,0.05,,,0.01,0.05,
4799,,,,,,
4800,,,,,,4.3
4801,1.34,0.23,,0.18,1.74,
4802,0.65,0.16,,0.09,0.89,
4803,,,,,,
4804,0.22,0.13,,0.03,0.38,
4805,0.39,0.25,,0.06,0.71,
4806,,0.03,,0.0,0.03,
4807,,0.13,,0.01,0.14,
4808,,0.0,,0.0,0.0,
4809,,,,,,
4810,,,,,,
4811,,,,,,
4812,,,,,,
4813,,,,,,
4814,,,,,,
4815,,,,,,
4816,,,,,,
4817,,,,,,
4818,,,,,,
4819,,,,,,
4820,,,,,,
4821,,,,,,28.2
4822,,,,,,
4823,,,,,,
4824,,,,,,
4825,,,,,,
4826,,,,,,15.0
4827,,,,,,
4828,,,,,,
4829,,,,,,
4830,,,,,,
4831,,,,,,15.0
4832,,,,,,16.59
4833,,,,,,50.0
4834,,,,,,6.02
4835,,,,,,3.3
4836,,,,,,1.0
4837,,,,,,75.0
4838,,,,,,2.81
4839,1.98,1.14,0.01,0.41,3.53,
4840,,,,,,
4841,0.03,0.02,,0.01,0.06,
4842,0.25,0.19,0.02,0.06,0.52,
4843,0.41,0.02,,0.07,0.5,
4844,0.19,0.15,,0.05,0.39,
4845,0.27,0.21,,0.07,0.55,
4846,0.26,0.2,,0.07,0.53,
4847,,0.21,0.0,0.04,0.26,
4848,0.09,0.04,,0.05,0.18,
4849,0.06,0.05,,0.02,0.13,
4850,0.61,0.48,,0.16,1.25,
4851,0.04,0.03,,0.01,0.09,
4852,0.11,0.08,,0.03,0.22,
4853,0.17,0.13,,0.04,0.34,
4854,0.01,0.01,,0.0,0.02,
4855,0.09,0.07,,0.02,0.19,
4856,1.36,1.15,0.04,0.41,2.96,
4857,0.25,0.19,,0.06,0.5,
4858,0.05,0.04,,0.01,0.11,
4859,0.39,0.31,,0.1,0.8,
4860,0.11,0.09,,0.03,0.23,
4861,0.11,0.08,,0.03,0.21,
4862,0.1,0.08,,0.03,0.21,
4863,,,,,,
4864,0.07,0.06,,0.02,0.15,
4865,0.02,0.02,,0.01,0.04,
4866,0.1,0.08,,0.03,0.21,
4867,0.03,0.02,,0.01,0.06,
4868,0.09,0.07,,0.02,0.18,
4869,0.04,0.04,,0.01,0.09,
4870,0.07,0.05,,0.02,0.14,
4871,0.05,0.04,,0.01,0.11,
4872,0.04,0.03,0.02,0.01,0.1,
4873,,,,,,
4874,0.05,0.04,0.17,0.01,0.28,
4875,0.3,0.24,,0.08,0.62,
4876,,,,,,
4877,,,,,,
4878,,,,,,
4879,0.34,0.27,,0.09,0.7,
4880,0.21,0.17,,0.06,0.43,
4881,0.13,0.1,,0.03,0.26,
4882,0.3,0.23,,0.08,0.6,
4883,0.14,0.11,,0.04,0.28,
4884,0.13,0.1,,0.03,0.27,
4885,0.03,0.02,,0.01,0.06,
4886,,,,,,
4887,,0.23,,0.05,0.28,
4888,0.0,0.0,,0.0,0.0,
4889,0.35,0.01,,0.06,0.42,
4890,2.26,1.33,0.07,0.63,4.28,
4891,0.45,0.55,0.05,0.21,1.26,
4892,0.14,0.15,,0.06,0.34,
4893,0.29,0.32,0.01,0.13,0.75,
4894,0.04,0.03,,0.01,0.08,
4895,0.05,0.1,,0.03,0.19,
4896,0.21,0.23,,0.13,0.57,
4897,0.07,,,0.01,0.08,
4898,,,,,,
4899,0.09,0.25,,0.12,0.46,
4900,,0.02,,0.01,0.02,
4901,0.04,,,0.0,0.04,
4902,,0.01,,0.0,0.01,
4903,0.01,,,0.0,0.01,
4904,0.06,0.0,,0.01,0.08,
4905,0.04,0.0,,0.0,0.04,
4906,0.11,0.0,,0.01,0.12,
4907,,0.0,,0.0,0.0,
4908,,,,,,
4909,,0.0,,0.0,0.0,
4910,0.03,0.0,,0.0,0.04,
4911,0.12,0.63,,0.11,0.85,
4912,0.13,0.27,,0.05,0.45,
4913,0.16,0.17,,0.04,0.37,
4914,0.04,0.01,0.01,0.0,0.06,
4915,0.1,0.0,,0.01,0.11,
4916,0.27,0.02,,0.02,0.31,
4917,0.27,0.0,,0.02,0.3,
4918,,0.0,,0.0,0.0,
4919,,0.01,,0.0,0.02,
4920,,0.0,,0.0,0.0,
4921,,,,,,2.24
4922,,0.03,,0.0,0.03,
4923,,0.02,,0.0,0.02,
4924,,,,,,
4925,,,,,,
4926,,0.07,,0.01,0.08,
4927,,0.01,,0.0,0.01,
4928,,,,,,
4929,,0.0,,0.0,0.0,
4930,0.96,0.07,,,1.03,
4931,0.41,0.0,,,0.41,
4932,,0.0,,0.0,0.0,
4933,,0.0,,0.0,0.0,
4934,,,,,,
4935,,,,,,
4936,,,,,,
4937,0.91,1.25,,0.13,2.29,
4938,0.59,0.03,,,0.62,
4939,,,,,,4.16
4940,,0.01,,0.0,0.02,
4941,,,,,,0.59
4942,,0.03,,0.0,0.03,
4943,,0.02,,0.0,0.02,
4944,,0.0,,0.0,0.0,
4945,,,,,,
4946,,0.0,,0.0,0.0,
4947,,0.0,,0.0,0.0,
4948,,,,,,
4949,,,,,,
4950,,,,,,1.14
4951,,,,,,
4952,,,,,,
4953,,0.0,,0.0,0.0,
4954,,,,,,
4955,,0.0,,0.0,0.0,
4956,,0.0,,0.0,0.0,
4957,,0.0,,0.0,0.0,
4958,,,,,,
4959,,0.01,,0.0,0.01,
4960,,0.0,,0.0,0.0,
4961,,0.0,,,0.0,
4962,,,,,,
4963,,0.04,,0.0,0.04,
4964,,0.04,,0.0,0.04,
4965,,0.02,,0.0,0.02,
4966,,0.0,,0.0,0.0,
4967,,,,,,
4968,,,,,,
4969,,0.01,,0.0,0.01,
4970,,0.0,,,0.0,
4971,,,,,,
4972,,,,,,
4973,,,,,,
4974,,0.02,,0.0,0.02,
4975,,,,,,
4976,,0.0,,0.0,0.0,
4977,,,,,,
4978,,,,,,
4979,,0.0,,0.0,0.0,
4980,,0.0,,,0.0,
4981,,,,,,
4982,,,,,,
4983,,,,,,
4984,,0.01,,0.0,0.01,
4985,,,,,,
4986,,0.0,,0.0,0.0,
4987,,,,,,
4988,,,,,,
4989,,,,,,
4990,,1.15,,0.11,1.26,
4991,,0.98,,0.09,1.07,
4992,,0.93,,0.08,1.01,
4993,,0.0,,0.0,0.0,
4994,,0.0,,0.0,0.0,
4995,,,,,,
4996,,,,,,
4997,,,,,,
4998,,,,,,
4999,,,,,,
5000,,,,,,
5001,,0.0,,,0.0,
5002,,,,,,
5003,,,,,,
5004,,,,,,
5005,,,,,,
5006,,0.01,,0.0,0.01,
5007,,0.0,,0.0,0.0,
5008,,0.0,,0.0,0.0,
5009,,0.0,,0.0,0.0,
5010,,,,,,
5011,,0.02,,0.0,0.02,
5012,,0.01,,0.0,0.01,
5013,,,,,,
5014,,,,,,
5015,,,,,,
5016,0.05,0.01,,0.01,0.07,
5017,2.24,0.95,0.02,0.33,3.54,
5018,0.12,0.22,,0.05,0.39,
5019,0.27,0.07,0.01,0.03,0.37,
5020,0.24,0.0,0.01,0.02,0.27,
5021,0.53,0.42,0.01,0.11,1.07,
5022,0.1,0.03,0.01,0.01,0.14,
5023,0.29,0.06,0.01,0.03,0.39,
5024,0.12,0.14,,0.03,0.29,
5025,0.36,0.31,0.01,0.08,0.76,
5026,0.05,0.03,,0.01,0.09,
5027,0.08,0.09,,0.02,0.19,
5028,,0.01,,0.0,0.01,
5029,0.17,0.11,0.01,0.03,0.32,
5030,0.21,0.02,0.0,0.02,0.26,
5031,0.58,0.4,,0.07,1.04,
5032,0.3,0.2,,0.03,0.53,
5033,0.07,0.04,,0.01,0.12,
5034,0.25,0.17,,0.03,0.45,
5035,2.29,1.97,0.13,0.24,4.63,
5036,1.15,1.14,0.06,0.13,2.48,
5037,0.73,0.5,,0.09,1.32,
5038,0.34,0.23,,0.04,0.61,
5039,0.31,0.21,,0.04,0.55,
5040,2.3,2.46,0.2,0.28,5.24,
5041,1.66,1.58,0.12,0.18,3.54,
5042,0.04,0.03,,0.0,0.07,
5043,0.34,0.23,,0.04,0.62,
5044,0.07,0.05,,0.01,0.13,
5045,0.07,0.05,,0.01,0.13,
5046,0.21,0.14,,0.02,0.38,
5047,0.19,0.13,,0.02,0.33,
5048,0.4,0.27,,0.05,0.72,
5049,0.1,0.07,,0.01,0.18,
5050,0.06,0.04,,0.01,0.1,
5051,0.09,0.06,,0.01,0.16,
5052,0.15,0.1,,0.02,0.27,
5053,0.06,0.04,,0.01,0.1,
5054,0.03,0.02,,0.0,0.05,
5055,,,,,,
5056,0.45,0.3,,0.05,0.8,
5057,,,,,,
5058,,,,,,
5059,,,,,,
5060,2.79,1.89,,0.33,5.01,
5061,0.83,0.28,,0.05,1.16,
5062,0.01,0.0,,0.0,0.02,
5063,0.14,0.04,,0.01,0.19,
5064,0.1,0.03,,0.0,0.13,
5065,0.14,0.04,,0.01,0.19,
5066,0.04,0.01,,0.0,0.06,
5067,0.11,0.03,,0.01,0.15,
5068,0.0,0.0,,0.0,0.0,
5069,0.76,0.38,,0.05,1.19,
5070,0.11,0.03,,0.01,0.14,
5071,0.26,0.07,,0.01,0.34,
5072,0.07,0.02,,0.0,0.09,
5073,0.06,0.02,,0.0,0.08,
5074,0.13,0.04,,0.01,0.17,
5075,0.08,0.02,,0.0,0.11,
5076,0.01,0.0,,0.0,0.02,
5077,0.25,0.07,,0.01,0.33,
5078,0.02,0.0,,0.0,0.02,
5079,0.05,0.02,,0.0,0.07,
5080,0.02,0.01,,0.0,0.02,
5081,,,,,,
5082,0.16,0.05,,0.01,0.22,
5083,,,,,,
5084,,,,,,
5085,0.29,0.33,,0.01,0.64,
5086,0.13,0.04,,0.01,0.17,
5087,0.09,0.03,,0.0,0.12,
5088,,,,,,
5089,,,,,,
5090,0.0,0.0,,0.0,0.0,
5091,0.12,0.04,,0.01,0.17,
5092,0.04,0.02,,0.01,0.07,
5093,0.16,0.15,,0.04,0.34,
5094,0.04,0.0,,0.0,0.04,
5095,0.06,0.0,,0.0,0.06,
5096,0.05,,,0.0,0.05,
5097,,0.04,,0.01,0.05,
5098,0.15,0.02,,0.01,0.19,
5099,0.06,0.02,,0.01,0.09,
5100,0.12,0.01,,0.01,0.14,
5101,,0.0,,0.0,0.0,
5102,,,,,,
5103,,0.0,,0.0,0.0,
5104,0.33,0.02,,0.03,0.38,
